,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,trainable_embeddings,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
10,8,,25,cnn,71.22960604854755,2132,2894,83.95872420262664,61.85210780926054,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.15000000000000002,61.08626198083068,1801,2894,79.62243198223209,49.550794747753976,300,False,True,False,True,True
11,8,,25,cnn,71.81020733652313,2122,2894,84.8727615457116,62.23220456116102,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.16000000000000003,63.22907861369401,1838,2894,81.39281828073993,51.69315825846579,300,False,True,False,True,True
12,8,,25,cnn,71.06458621370729,2169,2894,82.94144767173813,62.163096060815484,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.17000000000000004,61.01335594657621,1823,2894,78.93582007679649,49.72356599861783,300,False,True,False,True,True
13,8,,25,cnn,71.73825772782016,2088,2894,85.58429118773947,61.74844505874223,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.18000000000000005,61.998254799301925,1690,2894,84.0828402366864,49.101589495507945,300,False,True,False,True,True
14,8,,25,cnn,71.14670834147294,2225,2894,81.84269662921348,62.92328956461645,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.19,61.66842661034847,1841,2894,79.30472569255839,50.449205252246024,300,False,True,False,True,True
15,8,,25,cnn,69.61080863077233,2065,2894,83.58353510895884,59.64063579820318,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.2,59.51965065502184,1686,2894,80.84223013048636,47.09744298548721,300,False,True,False,True,True
16,8,,25,cnn,76.64945496270796,2335,2894,85.82441113490364,69.24671734623358,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.0,76.64052037497609,2333,2894,85.85512216030861,69.21216309606082,300,False,True,False,True,True
17,8,,25,cnn,77.25238373224364,2245,2894,88.41870824053453,68.59018659295093,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.005,76.53500195541652,2220,2894,88.15315315315316,67.62266758811334,300,False,True,False,True,True
18,8,,25,cnn,76.36643571978445,2302,2894,86.18592528236316,68.55563234277817,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.01,75.2090219716119,2249,2894,85.99377501111606,66.82791983413959,300,False,True,False,True,True
19,8,,25,cnn,76.59903381642512,2281,2894,86.89171416045593,68.48652384243262,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.015,74.84901616988117,2239,2894,85.79723090665476,66.37871458189358,300,False,True,False,True,True
20,8,,25,cnn,77.20038350910835,2321,2894,86.72985781990522,69.55770559778853,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.02,74.89791950223604,2249,2894,85.63806136060471,66.55148583275744,300,False,True,False,True,True
21,8,,25,cnn,76.44311600971417,2459,2894,83.20455469703131,70.69799585348999,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.025,74.57947457947458,2397,2894,82.31122236128493,68.17553559087767,300,False,True,False,True,True
22,8,,25,cnn,75.61310574847948,2203,2894,87.47162959600544,66.5860400829302,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.03,72.9903536977492,2082,2894,87.223823246878,62.75051831375259,300,False,True,False,True,True
23,8,,25,cnn,75.36936599962596,2453,2894,82.14431308601712,69.62681409813408,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.035,72.0532319391635,2366,2894,80.09298393913778,65.48030407740153,300,False,True,False,True,True
