,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
13,8,,25,cnn,7.920792079207922,88,720,36.36363636363637,4.444444444444445,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.08000000000000002,7.035175879396985,76,720,36.8421052631579,3.888888888888889,300,True,False,False,True
14,8,,25,cnn,5.935483870967743,55,720,41.81818181818182,3.1944444444444446,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.09000000000000001,6.94980694980695,57,720,47.36842105263158,3.75,300,True,False,False,True
15,8,,25,cnn,9.14560770156438,111,720,34.234234234234236,5.277777777777778,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.1,7.099143206854347,97,720,29.896907216494846,4.027777777777779,300,True,False,False,True
16,8,,25,cnn,12.646370023419204,134,720,40.298507462686565,7.5,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.11000000000000001,11.124260355029586,125,720,37.6,6.527777777777778,300,True,False,False,True
17,8,,25,cnn,5.684754521963824,54,720,40.74074074074074,3.0555555555555554,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.12000000000000001,5.336721728081321,67,720,31.34328358208955,2.9166666666666665,300,True,False,False,True
18,8,,25,cnn,4.456094364351245,43,720,39.53488372093023,2.361111111111111,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.13,3.8809831824062098,53,720,28.30188679245283,2.0833333333333335,300,True,False,False,True
19,8,,25,cnn,7.323232323232323,72,720,40.27777777777778,4.027777777777778,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.14,5.343511450381679,66,720,31.818181818181817,2.9166666666666665,300,True,False,False,True
20,8,,25,cnn,4.675324675324675,50,720,36.0,2.5,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.15000000000000002,5.174644243208279,53,720,37.73584905660377,2.7777777777777777,300,True,False,False,True
21,8,,25,cnn,2.663115845539281,31,720,32.25806451612903,1.3888888888888888,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.16000000000000003,2.933333333333333,30,720,36.666666666666664,1.5277777777777777,300,True,False,False,True
22,8,,25,cnn,0.5420054200542004,18,720,11.11111111111111,0.27777777777777773,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.17000000000000004,2.3936170212765964,32,720,28.125,1.2500000000000002,300,True,False,False,True
23,8,,25,cnn,2.6525198938992043,34,720,29.411764705882348,1.388888888888889,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.18000000000000005,3.174603174603175,36,720,33.33333333333333,1.6666666666666667,300,True,False,False,True
24,8,,25,cnn,1.8741633199464522,27,720,25.92592592592593,0.9722222222222221,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.19,3.149606299212598,42,720,28.571428571428573,1.6666666666666667,300,True,False,False,True
25,8,,25,cnn,0.5524861878453038,4,720,49.99999999999999,0.27777777777777773,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.2,1.6304347826086956,16,720,37.5,0.8333333333333334,300,True,False,False,True
