,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
11,8,,25,cnn,29.85645933014354,325,720,48.0,21.666666666666668,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.060000000000000005,22.154471544715445,264,720,41.28787878787879,15.13888888888889,300,True,False,True,True
12,8,,25,cnn,30.209281164695177,379,720,43.79947229551451,23.055555555555557,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.07,22.801932367149757,315,720,37.46031746031746,16.38888888888889,300,True,False,True,True
13,8,,25,cnn,28.890959925442687,353,720,43.90934844192635,21.52777777777778,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.08000000000000002,22.154471544715445,264,720,41.28787878787879,15.13888888888889,300,True,False,True,True
14,8,,25,cnn,31.209602954755308,363,720,46.5564738292011,23.47222222222222,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.09000000000000001,22.471910112359552,259,720,42.47104247104247,15.277777777777779,300,True,False,True,True
15,8,,25,cnn,24.471021159153633,367,720,36.23978201634878,18.47222222222222,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.1,16.032887975334017,253,720,30.830039525691696,10.833333333333334,300,True,False,True,True
16,8,,25,cnn,30.827067669172926,344,720,47.674418604651166,22.77777777777778,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.11000000000000001,22.453222453222455,242,720,44.62809917355372,15.0,300,True,False,True,True
17,8,,25,cnn,25.71942446043165,392,720,36.47959183673469,19.861111111111107,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.12000000000000001,17.237798546209763,243,720,34.15637860082305,11.527777777777779,300,True,False,True,True
18,8,,25,cnn,10.575793184488836,131,720,34.35114503816794,6.249999999999999,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.13,5.6410256410256405,60,720,36.666666666666664,3.0555555555555554,300,True,False,True,True
19,8,,25,cnn,22.65552460538533,357,720,34.173669467787114,16.944444444444443,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.14,13.2752992383025,199,720,30.65326633165829,8.472222222222221,300,True,False,True,True
20,8,,25,cnn,11.034482758620689,295,720,18.983050847457626,7.777777777777778,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.15000000000000002,7.1111111111111125,180,720,17.77777777777778,4.444444444444445,300,True,False,True,True
21,8,,25,cnn,16.036866359447007,365,720,23.835616438356166,12.083333333333334,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.16000000000000003,9.45220193340494,211,720,20.85308056872038,6.111111111111111,300,True,False,True,True
22,8,,25,cnn,14.37908496732026,198,720,33.333333333333336,9.166666666666666,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.17000000000000004,8.85608856088561,93,720,38.70967741935484,5.0,300,True,False,True,True
23,8,,25,cnn,22.812192723697144,297,720,39.05723905723906,16.11111111111111,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.18000000000000005,12.177985948477753,134,720,38.80597014925373,7.222222222222222,300,True,False,True,True
24,8,,25,cnn,20.60988433228181,231,720,42.42424242424242,13.611111111111109,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.19,9.464508094645081,83,720,45.78313253012048,5.277777777777779,300,True,False,True,True
25,8,,25,cnn,4.922279792746114,52,720,36.53846153846154,2.638888888888889,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.2,1.094391244870041,11,720,36.36363636363637,0.5555555555555556,300,True,False,True,True
